,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM,ZS
JD,-0.804290787189443,-0.5518076061937679,-0.7148889260431754,-0.149225345437891,0.02186895059393916,-0.1421821065995045,0.7931239682145622,-0.08280295578815529,-0.7214640834958256,-0.7677491930728362,-0.06921859547796266,-0.7688068201463077,-0.5499766216895114,-0.08977566733355016,-0.7548059433849947,0.08121631209052949,0.4196402298959223,-0.7805157913491161,-0.41109827373575264,-0.8770833529629231,-0.6049529639501774,-0.3331115007325067,-0.5739629410694892,-0.7182848448736782,-0.8633105242762712,-0.8392740666038411,-0.5078925206400139,-0.1420801790366858,0.08859176117755954,-0.7225481370056911,-0.4106552974906165,-0.49896192256830824,0.5755182077409179,0.2694411812920714,-0.33430274130291726,0.5092520515731064,0.8527986178722675,0.6275346650834494,-0.3629519548440753,-0.8128470328337074,-0.296688802623651,-0.2525872016352072,0.26071206610044484,0.7773539424288411,-0.8194845135452004,-0.8199359077799281,0.7226909731874444,0.08539492265745259,0.6343739638113411,-0.6812646923516424,-0.742842944390097,-0.47925535349192655,1.0,0.749126619040756,0.7832366855295755,-0.5791019041297574,-0.7304644555058458,-0.786691037353554,-0.6744154293277803,-0.13599848673368514,-0.34955896090599003,-0.7063846731632644,-0.880749615263592,-0.39593206590097113,0.9157914444572104,-0.5085788272810335,-0.8534570698342232,-0.7221850812400439,-0.5653776099543495,-0.8305414573806089,-0.42023925196532863,-0.5795967119563133,-0.3887685804054047,-0.7869312677384682,-0.8582435858432541,0.0343681365263719,-0.7057930069039143,-0.12035523821833932,0.14262875005072229,0.7941959948256846,0.3577969113255839,-0.5835171624705201,0.0028654648638341356,0.4793644920479282,-0.9484146107382924,0.5433227905500577,-0.8133623023239325,-0.5863824957377833,0.21876478576510988,-0.6499242944056014,-0.7430863087321273,0.5621161435673068,-0.8003722523966345,-0.808184929012201,0.8279647644768613,0.36356691051377377,-0.7168172561148226,0.7203087254418338,0.5498416605185025,-0.5700322655544416
KDP,-0.6827897009170808,-0.3468490259934833,-0.6552139492943627,0.08788067766378653,-0.0022358517931047287,-0.18808217619975298,0.7752434870766135,0.1349770098641356,-0.6512670872548414,-0.6929098943887099,-0.07363056982912065,-0.6923542350748375,-0.31426260751322893,-0.17748947170453133,-0.7281756913354244,0.13578349381954538,0.23470896057437834,-0.5503529154647882,-0.3859772606858381,-0.7343130842830798,-0.6109590519637506,-0.33241702340743967,-0.5317578111522714,-0.6475832155890933,-0.7687511570633953,-0.7227401475605644,-0.35682546847407304,-0.4054373774996051,-0.20294135092913912,-0.6599345495043453,-0.3762702673649689,-0.5517719260473045,0.5476550121166163,0.3180835968087003,-0.47775587758260346,0.31384842716781597,0.7356433688727326,0.6616238840265932,-0.326109758481363,-0.723553944504864,-0.2319500405040721,-0.07679883656178972,0.3937079690901603,0.6923347429605629,-0.7588250257413737,-0.7563769986666431,0.44130615571896675,0.19378755505095047,0.6370380717664038,-0.5651567890328041,-0.5813924964107249,-0.5113114304337308,0.749126619040756,1.0,0.7199141723364647,-0.619880183923713,-0.650305116255316,-0.6361328487464397,-0.5460131857400231,-0.08599663636047233,-0.1560519105506627,-0.3982888796560106,-0.7729232778155095,-0.27025354947319874,0.7678520306903082,-0.5707494965809692,-0.7625703804345781,-0.6676335110767294,-0.5771987509502656,-0.7329956596193218,-0.38331017478546114,-0.40940918164503826,-0.34618734384453387,-0.6446260305408487,-0.752087659906753,-0.0331301236218992,-0.6120781629472202,-0.18987314192571192,0.2977704776773639,0.7483362062172045,0.34294852600021913,-0.23402423162070773,-0.05341139127004586,0.5100177057594265,-0.6535345838876395,0.2508251858724398,-0.7492653649131468,-0.4658731951620127,0.360881089718086,-0.5778607053020868,-0.6688559452632181,0.5628185057959916,-0.7498819518895624,-0.7892054347001601,0.7380183352492019,0.49279530730933385,-0.5269997418239213,0.6519258896510082,0.5429272286466078,-0.6457180154868583
KHC,-0.6851919709641253,-0.5972167617132278,-0.8927066548928411,0.08796351620449205,-0.4221905230851662,-0.3809728566353535,0.9452100823838453,-0.021418272969883478,-0.8356503731117242,-0.6571054637507436,-0.3767988666536416,-0.8398854791447754,-0.29639783426616734,0.02401787470011016,-0.8625337571413242,0.4314577010580036,0.657842588062317,-0.8063529463025754,-0.7741636774055065,-0.8210182532914403,-0.8522651821584696,-0.6881101502935396,-0.7487691202707302,-0.8417656066847878,-0.7844545135766069,-0.8131447024942037,-0.7778243588190772,-0.3348318686541828,0.08270423963209454,-0.7697487391532586,-0.6459412151960389,-0.5767264464003138,0.7652031290943756,0.5224671810411946,-0.24763579269379252,0.4569989994165486,0.8383024442916186,0.7222840953704656,-0.6418396553422987,-0.7641228832234268,-0.053184469895200946,0.1531846264800686,0.3622042809135551,0.7407446796900141,-0.8668951356700151,-0.8652823475464029,0.679638104327657,0.15627995894297,0.7891971373844262,-0.7417123837108699,-0.8577084963612325,-0.3639255192248738,0.7832366855295755,0.7199141723364647,1.0,-0.7764896251355957,-0.8030886250122948,-0.6795935246784253,-0.8077090695762209,-0.20283988295684066,0.0416640819807436,-0.5084372219967122,-0.8570559962294377,-0.15727643638414665,0.8560322245219218,-0.6582713617019365,-0.7504342273609764,-0.7045898793526157,-0.6914382658557343,-0.8764870419909938,-0.6438535271115318,-0.8268449537786653,-0.4800596379358562,-0.6239938088879621,-0.8451382401750566,-0.38679468160717284,-0.8453768005615098,-0.4398570660989581,0.4749936649357145,0.7967686406282429,0.24270648912877793,-0.5764429245938132,-0.35848465977586125,0.6984974952281371,-0.7025505035350884,0.13383212415243204,-0.8447484106254052,-0.8013594473624126,0.32298833337373656,-0.7601531986174915,-0.7678995397239549,0.5925044284684285,-0.8479456270649762,-0.7698555266974251,0.8985694050233585,0.45513827958851427,-0.7989771618910801,0.9375938043820862,0.3575685293899447,-0.7839485106104856
KLAC,0.7552630227365116,0.553980769262276,0.9384309010756614,0.039555210297492704,0.44057161764691294,0.5144931626404134,-0.7910547457523727,-0.08133742178411298,0.9242872159525496,0.7782374673700858,0.2837382608734172,0.921225174993206,0.26716238274363,0.376164030899403,0.9337667086971368,-0.3201273393359347,-0.5549433598475824,0.766296575287269,0.7358591311161569,0.8334389074135791,0.8760352416963637,0.5984825853850282,0.7703786794357523,0.8834965595336691,0.8495087059721712,0.8303981015093308,0.5624476110737905,0.6785267175133297,0.33615996943512577,0.9031577162600443,0.7641032110163067,0.8539884815717411,-0.5490712661037987,-0.20728051014167675,0.5444490656471823,-0.27697651978554105,-0.7583440065279863,-0.6160665215374019,0.5148387348334093,0.8000559252803778,0.042522101220988,-0.10190776139386887,-0.4082654408239257,-0.6899700069831061,0.8542322256459423,0.8510232782228516,-0.33031626355405985,0.08659407926898027,-0.7569268282742168,0.8711061832687691,0.851399688239348,0.5978708833889057,-0.5791019041297574,-0.619880183923713,-0.7764896251355957,1.0,0.9316924202631027,0.750499797152172,0.8480486431210857,0.3735569909893319,0.1919541647312346,0.5717472593661296,0.8370742032050281,0.40971992695875026,-0.7565018700361268,0.8143410816795073,0.8356783821273678,0.8535481893469348,0.9155656379234535,0.8811576467298556,0.7473242914462412,0.729105956349921,0.3977495475802207,0.7229118589838134,0.8162977548511866,0.595346516018123,0.8640056407672382,0.5137814618253593,-0.29885816500108386,-0.6699045106478811,0.05814007785791265,0.2951001642323266,0.5985476344217022,-0.40388275706214843,0.4925457281501126,0.11044744339420991,0.9055291298320292,0.6998257646158456,-0.2481735703951597,0.7261399759282833,0.7092291869681555,-0.4386455874681932,0.8522978945066744,0.7335389908505769,-0.7963652674603163,-0.4345826106706019,0.8572394697643286,-0.7761225215874329,-0.20739286611882574,0.9037994784338096
LRCX,0.9049074435912664,0.7312653504903667,0.9205478788216394,0.2613429033582275,0.357450045234447,0.5280422249862163,-0.8188000167205992,0.19767224181403661,0.9825696205135508,0.8907929265161363,0.09475860727854728,0.9669090823864267,0.5205836868927053,0.44561215430325984,0.9539395341367533,-0.16681480733025753,-0.43821710026074717,0.8881812511020336,0.7109484555317026,0.9080910827702139,0.7749576260345812,0.5701028748296868,0.8514178327133733,0.9044725731274815,0.9374275460842515,0.8361971404095084,0.6373680380220278,0.6177427568727211,0.2983167224282085,0.8711516712533288,0.7933920831586925,0.8638183799935097,-0.46272150776944704,-0.11551569352493499,0.4939047468256304,-0.19937208661362887,-0.8181411989950277,-0.6301431256743041,0.42184151572843315,0.8872118141268232,0.2880995005799138,0.13710837147376306,-0.27200811641375416,-0.7996868260574954,0.9303637928222425,0.9315092369517162,-0.4567033453928824,0.25250153294195304,-0.645829992334616,0.8389670331837604,0.8824366295312267,0.69129726007184,-0.7304644555058458,-0.650305116255316,-0.8030886250122948,0.9316924202631027,1.0,0.7925417546268351,0.9140788792177467,0.48788368836018725,0.3824735576369828,0.6947334898149391,0.9402558734923983,0.5715951470177912,-0.831100725678528,0.8768084910719718,0.911807618786544,0.8901143637525144,0.9058615115187869,0.9619255718234994,0.83080951419563,0.7894632904058166,0.6171248603931929,0.8132309557220273,0.8952044504948534,0.5082043332612994,0.8907154879218754,0.31161205144487775,-0.11841713796158627,-0.6588591069876228,-0.01706472130781106,0.3896736030277433,0.3679865178026865,-0.4109702582224729,0.677678692601078,-0.138659437688118,0.9159207049826401,0.7715138976402474,-0.3385542100222636,0.8468511930874938,0.8640264913503118,-0.33618008165800395,0.9215193172244315,0.8101943652302247,-0.8029594704579904,-0.29116091606067035,0.9332359938953003,-0.8163802567815897,-0.18198134802769872,0.8289829538974963
LULU,0.8007971845880678,0.5208355245362685,0.8267392928157701,0.11817226504097188,0.19445337805665483,0.2570556264363591,-0.6674936494591002,-0.04685246572238503,0.7366616180960956,0.7163718940793177,0.2819821433702225,0.8463766451997504,0.388061493507538,0.20817708131128726,0.8034005166041718,-0.03372233055383476,-0.4066880524489977,0.7876066860782571,0.551980417687435,0.8485425594097628,0.736127904951888,0.43005980202767785,0.6890217041216153,0.8165176468865539,0.8817634336678635,0.8412644499332036,0.4266620157093696,0.43773025623020917,0.23381460480138072,0.8912107385664718,0.5704269193809408,0.6611880579236938,-0.45916216039479685,-0.15068075551389462,0.6453469669015927,-0.37176442016328076,-0.7995155881623438,-0.4368420205900497,0.48792467881488777,0.825656433654562,0.16695562404357617,0.11057741956432926,-0.41269352648872687,-0.6029574349990385,0.8251402090647125,0.8229647941499532,-0.4143613517140454,0.032585831767504674,-0.698973481141399,0.8694946155756389,0.8416351409414098,0.6582312621913079,-0.786691037353554,-0.6361328487464397,-0.6795935246784253,0.750499797152172,0.7925417546268351,1.0,0.7651045006570335,0.17450889664080885,0.44125401160399996,0.7025678001391644,0.8584207579199519,0.48156908673913534,-0.8350798651250978,0.5547518096971154,0.8871601385609973,0.8054196165439715,0.7484677701557687,0.8209283955481511,0.49802370246650957,0.6021117953527326,0.28519378836783843,0.8931032586851307,0.8180424977731917,0.2955765996419244,0.7875721316160557,0.2863497924405931,-0.0662571523478771,-0.6981944058229869,-0.1600354421587066,0.5111160868173247,0.36563321378387414,-0.224781208525891,0.7416815716519051,-0.15804700763423596,0.8349118472988482,0.5386993512335748,-0.05172003155053295,0.5984892812040254,0.6921414611578716,-0.5477808696961964,0.8376086581999488,0.8762088264172357,-0.7822974513718683,-0.44620562684937026,0.7779320712499275,-0.5900142162507185,-0.45322548333408863,0.67876201199727
MAR,0.7835770523706035,0.7801516843777025,0.8907184387969436,0.16182973072259327,0.4898408729531721,0.5808103533465466,-0.8089354902210013,0.20346492259778282,0.8866254906633818,0.7090527048908215,0.2714874484590578,0.9123708926148849,0.37653623775460787,0.23419728970084003,0.8634458590222727,-0.26951005773119413,-0.5132222550783756,0.9413187862652672,0.8446854173949924,0.8348024762156637,0.8115772808164474,0.7639844397652055,0.9094751902771718,0.9232306230690128,0.8440647388842752,0.7757687850804798,0.65159567425783,0.5109695756700491,0.18146621494907406,0.8199652825264258,0.8934255227251079,0.7644667414411416,-0.5001190670026329,-0.2710714536032979,0.3597433009399914,-0.12175925837627388,-0.8269046829744442,-0.5780406629797452,0.6204279748178227,0.8242987483675603,0.13098777027684044,0.012802608451703787,-0.3067064275275471,-0.7056936634498344,0.8733051027473828,0.874030071868549,-0.5050195500034931,0.23367983192446384,-0.6967771049304127,0.799403892457759,0.9128505661556188,0.5291380882409847,-0.6744154293277803,-0.5460131857400231,-0.8077090695762209,0.8480486431210857,0.9140788792177467,0.7651045006570335,1.0,0.41337260714882834,0.24096117242790638,0.6998086408439411,0.8753636872251898,0.43058844636142857,-0.8121183847066921,0.7526829599376105,0.7934321601384511,0.8154078619371982,0.8154380939422691,0.8847947213523273,0.81012868149038,0.8972475419732562,0.5886800894718158,0.7518879472947897,0.8080071620466794,0.5932789918808407,0.9287702332415118,0.42625506578149364,-0.22852416989964106,-0.6139944227642884,-0.017286738867217055,0.4954148813015716,0.48690437637540424,-0.3606317528117393,0.6156887892940328,-0.04979894870956489,0.8470056722724856,0.8373289849997343,-0.1933894659935446,0.7927626190979358,0.793661306095776,-0.4190356435786084,0.8738007694615453,0.7756153294732767,-0.8133866180299503,-0.21980064206529307,0.8751693185099084,-0.8272782426985165,-0.14702010740720173,0.7987049144129126
MCHP,0.5621474799437554,0.7165521270258264,0.34257715279945294,0.8095933522305774,0.0657307876136168,0.6115082389283861,-0.13108238273987083,0.6177237716718429,0.5290519295240579,0.514130720055242,-0.4219799091222283,0.3664827565228559,0.6614671162896697,0.6812791892957524,0.43364082517654085,-0.0852534130243302,-0.05665025940316541,0.370038948268778,0.3158323626888268,0.4057960693710455,0.07028694416190341,0.1690669463409563,0.3218553138468987,0.37897979481635086,0.38696845131439855,0.22084640390376284,0.26119927521450553,0.4595905172575348,0.4798673722558138,0.2551967976971137,0.4497274132312311,0.5459570213867855,0.21002231066736501,0.4644819178653302,0.22592517477888405,0.39631217638147737,-0.11520201932343857,-0.07274683100759706,-0.0849797178157231,0.48654079719749066,0.6243968762646952,0.535816507603596,0.579799113931656,-0.3215914300660357,0.25367202539500294,0.2611398591176426,0.07988866147942991,0.7512651899545615,0.0921302756265786,0.2761937384157737,0.2992822825206302,0.4001031922169317,-0.13599848673368514,-0.08599663636047233,-0.20283988295684066,0.3735569909893319,0.48788368836018725,0.17450889664080885,0.41337260714882834,1.0,0.21763941735626374,0.28453616096791373,0.3931682207291248,0.33610510664485593,-0.18168772718315312,0.6341154525202017,0.36650211263860705,0.2951892940738898,0.5160100002126126,0.41747708140603307,0.7973340595885517,0.4479367145192267,0.663101999274618,0.2599457803543084,0.4482400116189713,0.4061453784889889,0.4648144665479897,-0.011405575802006426,0.18879207762237873,0.1926039145425827,0.5445280454418882,-0.08256345612888774,0.015192283712696575,0.03445233567424833,0.21308402517440503,-0.005430920266022785,0.33025395824551546,0.41694341596776024,-0.17182743861803965,0.6769381556441972,0.5027758771646189,0.4816312824440484,0.25417031205667756,0.1713986506854821,-0.05731605974936566,0.4330084986313121,0.4922046850152878,-0.21726763262962473,0.4718308175969669,0.3530941148105951
MDLZ,0.5680981802261373,0.2915351835968788,0.14027632916003985,0.5056145149806891,-0.196386574760255,-0.0890471937750073,-0.014899887247086779,0.37009274170456224,0.300673180154477,0.5142219735141508,-0.4925892384769551,0.3612633423770502,0.5671892018404678,0.5207103816284666,0.2786806936037227,0.6072126516717236,0.37517953262698706,0.3127486023841357,-0.10253410226267345,0.2941786258475103,-0.062109203296327554,-0.24336705047277818,0.3114862976086216,0.15599870095183713,0.4485043434774268,0.1489792547153293,0.01607653843142317,0.3328484688913187,0.38755927154406183,0.27552795157428756,0.11462220161573303,0.3901861349805881,0.3310237161806411,0.5610460311342603,0.38681139288395133,0.08024947987460153,-0.235525298580014,0.0469868617192961,-0.38797416515500527,0.3456847529127878,0.5935091276521833,0.5490946829548221,-0.0363604971962553,-0.3536673805153429,0.32780922266291634,0.3359467201392235,0.04985562793879756,0.44899377590149353,0.1181735516783114,0.20458220436132682,0.14970173305196727,0.733575808066622,-0.34955896090599003,-0.1560519105506627,0.0416640819807436,0.1919541647312346,0.3824735576369828,0.44125401160399996,0.24096117242790638,0.21763941735626374,1.0,0.3625920207786387,0.38679091219166034,0.9098832631430196,-0.26221127920055226,0.3602234004055792,0.48922308872070674,0.31092412376827494,0.3459354525656125,0.3516564892103477,0.19353452836958346,-0.03644557657418986,0.3628978599460076,0.6083034057992135,0.2747174326947316,-0.07503626905491513,0.15896282219829724,-0.5362026123734321,0.789622512863874,-0.1427354726264222,-0.21554418855498206,-0.06325836407833557,-0.31329405946442007,0.19148923909999296,0.38325144610945805,-0.3876287911371183,0.19264380471397455,-0.03514570996107194,-0.29743954019389174,0.2514583717818545,0.42035594475804916,0.14456812333111602,0.3805982319743304,0.39754349326122596,-0.08245904867689667,0.028009617994445037,0.3249078745856068,-0.014269637114520672,-0.17911019895484084,-0.031065146447100914
MELI,0.6899625320197431,0.5974566403593747,0.6083713261664957,0.3277866157912111,-0.06736444389174495,0.4212362057959424,-0.5606678141060693,0.14631200292982516,0.6661814019729562,0.6911098207267524,0.037702730791001365,0.7026626306348249,0.512338101365756,0.3316929302338488,0.5890203973328598,-0.10959477505739686,-0.37028665628503016,0.7986569785743325,0.37612692332230874,0.7854021674235055,0.4847158140600948,0.36933256108461643,0.5334800899390613,0.6729188453994971,0.7434054538158237,0.7448510488380141,0.32603772283352633,0.12543731701812783,-0.06503881001571984,0.6329249486910232,0.595218360906519,0.49431012143425257,-0.3462141145628831,-0.12002082201334828,0.2795600961427204,-0.17735873335298807,-0.7321996074803108,-0.5123303548131308,0.37646591667176843,0.7008882891858589,0.14574518154018032,0.3465353381834268,-0.092443246842684,-0.5891335490466814,0.6757946380224247,0.673736652894452,-0.5705334899468398,0.22452279360950553,-0.46325136692029145,0.7194716395464067,0.7221703145712013,0.33181931278601295,-0.7063846731632644,-0.3982888796560106,-0.5084372219967122,0.5717472593661296,0.6947334898149391,0.7025678001391644,0.6998086408439411,0.28453616096791373,0.3625920207786387,1.0,0.7046424337857325,0.4312502587059714,-0.7125611891085272,0.40912287563215133,0.7149005007058211,0.7890340588403847,0.5951809810247207,0.6556986303167384,0.4606666815376784,0.5634906045694753,0.2736365297210075,0.6223566164357244,0.6833504290670899,0.08746101348001388,0.6355303491345745,0.30914400756438515,-0.1328268042489731,-0.4654435694950542,0.106642630559735,0.6025938659638626,0.22093744603561588,-0.0467498200380988,0.7434792675204991,-0.42578215763298344,0.7224676589106012,0.6195975044317422,0.11615814695372327,0.533529099141326,0.5337671922215268,-0.32417461496693445,0.6171884633811193,0.5914731095606097,-0.6472375919594929,0.021992677424633154,0.7078314908704375,-0.5350772861236275,-0.14401771969153207,0.5494155616145561
META,0.9342385001331741,0.7312269585604279,0.9101334021095844,0.22847636526407789,0.23016951971293356,0.40201558266259824,-0.8563219522199382,0.16741272915008956,0.926255009264303,0.8917860430884771,0.10647232680987342,0.9538368078690297,0.5764026458432847,0.31400698450485104,0.9474355974557056,-0.1466750638666954,-0.45127552072574845,0.9034212051291806,0.6629328538634776,0.9561384680270479,0.7643328101251211,0.5419557827352729,0.8132100979313842,0.9076172012808864,0.9725070678696529,0.8837847285637527,0.6327914127142242,0.4906638211754586,0.19915484120622207,0.8775045385368166,0.690838635122297,0.7697171903635626,-0.5403918021265119,-0.18804382119130894,0.5071559245632299,-0.3088147292855622,-0.8928900567023635,-0.6345956076567816,0.4430050403949485,0.9246324258294535,0.3442750154961386,0.20194325388648746,-0.2734160203338519,-0.8311869293946028,0.9528793678640017,0.9542552075310295,-0.5660342713068475,0.1316895738819991,-0.688706904744032,0.8401227548983119,0.8868223881864167,0.6757673582463155,-0.880749615263592,-0.7729232778155095,-0.8570559962294377,0.8370742032050281,0.9402558734923983,0.8584207579199519,0.8753636872251898,0.3931682207291248,0.38679091219166034,0.7046424337857325,1.0,0.5182575411110156,-0.9269241223244242,0.7948538019778851,0.9568764614238993,0.8725912573724048,0.8365899328971806,0.9785827951856371,0.7330837722547946,0.7664959535182259,0.5853113701051251,0.8644205643934016,0.9460796865512063,0.33647066249169183,0.8969400862430364,0.24620461168156446,-0.13300548719363983,-0.7377748780044113,-0.15932957963493344,0.4813823346319009,0.22334599069303185,-0.4608216944584981,0.8377128513910623,-0.27370943215103016,0.9333414041169479,0.7448586438114986,-0.30494998965221737,0.8468404794899048,0.903284080205332,-0.4530791191475768,0.9455673101113313,0.8987211605391077,-0.8658194544530652,-0.34706052052032127,0.8918667518865674,-0.8164957704785204,-0.3571395228387189,0.7791785284572313
MNST,0.6862888572298526,0.4297163801934272,0.3287133746129843,0.481559132242485,-0.05559601693137299,0.15420204440631577,-0.20994115543074474,0.41150772968075666,0.5167578870097436,0.6544240325213951,-0.4676404720304978,0.5475403022081609,0.5962360365740735,0.6308754338093975,0.470125571661381,0.46118014422116543,0.2651419010695612,0.45348603773853613,0.11131443361969127,0.4332517285501816,0.12635552272555206,-0.07222457711030979,0.48812542127969805,0.31516823630310503,0.5799836585942929,0.2678941517174095,0.2203163100695063,0.5150008071846143,0.42377638363525694,0.4057873353043072,0.33596640285062934,0.5795696340194024,0.20289751222985442,0.4882524502450369,0.37558667632752624,0.11817841366253153,-0.3616425459389313,-0.11747270419883223,-0.27827005765489304,0.4822416330562808,0.5833046969187275,0.478164292329264,-0.0999176041782062,-0.48833666828453415,0.48288528224278227,0.4908521946904359,-0.008569408602575011,0.4918636591079302,-0.006116234134672359,0.30561107379944663,0.2890589662543402,0.7823373567207312,-0.39593206590097113,-0.27025354947319874,-0.15727643638414665,0.40971992695875026,0.5715951470177912,0.48156908673913534,0.43058844636142857,0.33610510664485593,0.9098832631430196,0.4312502587059714,0.5182575411110156,1.0,-0.374632643355453,0.5923421559606956,0.6082831040863961,0.4491712307390383,0.5565204708577389,0.530002938717377,0.3980862053839043,0.14706665574814198,0.5071056347163827,0.6838598141533289,0.42135400070343043,0.08694231391011148,0.33225202170102325,-0.4042450946377084,0.6518093922335753,-0.24831585882341878,-0.16483936175483663,-0.02061808980462255,-0.14948507292160143,0.0695170296437155,0.39611722984064435,-0.3397576921069791,0.3573765620602612,0.19460882509061364,-0.44817653829917153,0.44704157228643693,0.5696824719394489,0.10429456609354126,0.5339547239888399,0.4953394718883371,-0.22269275661138657,0.007471204386533082,0.5143784599234353,-0.24727891103380065,-0.10574525923149283,0.195199700975607
MRNA,-0.7973748124451197,-0.594540562932821,-0.847651626065291,-0.047486040689800856,-0.13993211653821142,-0.2556240890354994,0.8763290868589477,0.027395125126060807,-0.8167919276940666,-0.7723765863521208,-0.20918975996115735,-0.8697117658373297,-0.40528912809245804,-0.0982862418914296,-0.8604833383037678,0.26745803780709226,0.586072749305473,-0.8545038238492114,-0.6090867689391017,-0.9035144883777239,-0.7834398595439819,-0.5182099593067855,-0.6902055045591367,-0.8530230697293705,-0.9035210923047444,-0.9009016509734551,-0.5375684582962131,-0.27762839868163874,-0.001885647865166784,-0.8370855685675445,-0.5910732747856745,-0.6274643894400376,0.6320496466854677,0.3393058973530841,-0.37199977488337027,0.4943261386189722,0.9384011125082059,0.6995382425536436,-0.5211647478943898,-0.8804755072796222,-0.1353466181441272,-0.08885960694771021,0.40588506351985204,0.77997755178196,-0.8689286394653165,-0.8679835049209471,0.6928052398823704,0.08769097978824181,0.791640040851912,-0.7823030920436179,-0.8380498434069947,-0.4737945788393771,0.9157914444572104,0.7678520306903082,0.8560322245219218,-0.7565018700361268,-0.831100725678528,-0.8350798651250978,-0.8121183847066921,-0.18168772718315312,-0.26221127920055226,-0.7125611891085272,-0.9269241223244242,-0.374632643355453,1.0,-0.6079464147661722,-0.8807232447056206,-0.8147233159846883,-0.7131948219494759,-0.8877009099188979,-0.5411264509754453,-0.7062969861368112,-0.3672462130344374,-0.8116464839613158,-0.8838707344632375,-0.19928442664290297,-0.845416219878421,-0.3491742184994541,0.2851033174739246,0.8335964761280004,0.24287528082695461,-0.5365675050657014,-0.2652460955968151,0.4612438590329191,-0.8462208443093029,0.3264444555678698,-0.8974570783435223,-0.6654996935003952,0.1972815455894138,-0.6891339531350381,-0.7510058161747482,0.6645908098022268,-0.8627202033913183,-0.8298760382728106,0.9078857378862237,0.4039409921247472,-0.7870734931923032,0.8209085076617313,0.5138112280196034,-0.7488618259054429
MRVL,0.8268823817744934,0.7244492086521094,0.7759711366433569,0.35039058119919514,0.3388271396985238,0.538236475475203,-0.6628647328856088,0.3435424398932747,0.8850871127651107,0.8347951060211303,-0.1403220717277614,0.8314564544183987,0.57968248705822,0.5833824649533171,0.8723368484672614,-0.08240194440909737,-0.21781107950368478,0.6834472919723539,0.6434323805311011,0.7381397925604185,0.5860643657801033,0.42348390315278234,0.7428637297592944,0.7408364138145533,0.7892835705107683,0.6040214591918545,0.6112409311189072,0.7541285048836722,0.47969962776301195,0.6886555584559448,0.7038384789112977,0.8685159810778864,-0.2763607103242191,0.11207354650323408,0.451998044335466,0.05536292421608031,-0.558808782320835,-0.4856674359004156,0.20038645435779878,0.7340251144345739,0.4817121706786288,0.2160773888380371,-0.06113189132930751,-0.7065281062556077,0.7636656854415621,0.7689583282916082,-0.1832477938001089,0.3680438626190883,-0.40166604772619907,0.606574482940039,0.6486010247017836,0.7311483652489192,-0.5085788272810335,-0.5707494965809692,-0.6582713617019365,0.8143410816795073,0.8768084910719718,0.5547518096971154,0.7526829599376105,0.6341154525202017,0.3602234004055792,0.40912287563215133,0.7948538019778851,0.5923421559606956,-0.6079464147661722,1.0,0.7715045184986915,0.7004670182690778,0.8687912691325411,0.8576790327412301,0.8781357891023643,0.6460991606191367,0.7446599633110741,0.660920674025823,0.7771949076565966,0.5312257346143693,0.762997609611366,0.11087743632959361,0.03105952588718253,-0.44253713317954047,0.06764911796759296,0.10715698728076228,0.2077654381595481,-0.4160772316403085,0.4592760980957983,-0.019392429532691068,0.7476555596563915,0.7040707247803185,-0.555082662823453,0.8835489471335279,0.851848662844163,-0.03964756057375569,0.7821860288540162,0.6433617265290531,-0.5558538595971237,-0.1564868861385234,0.8240616086053842,-0.6961320418299474,0.014123683360856003,0.7323109859235938
